34t9-mgmu;Departamento Nacional de Planeacion;Economía y Finanzas;DNP-BeneficiarioProyectoCaracterizacion;10;10;0;10;10;10;7;7;10;10
34vk-gqgc;;Ambiente y Desarrollo Sostenible;SISTEMA UNICO DE REGISTRO DE REASENTAMIENTOS -SURR;0;10;0;10;10;9;7;7;10;10
352p-4e22;Secretaría de Gobierno y Administración - Departamento del Vaupés;Participación ciudadana;Índice Información Pública Reservada y Clasificada Departamento Vaupés;9;10;10;10;10;10;10;10;10;10
3533-p9zs;Urna de Cristal;Participación ciudadana;Comentarios de la campaña  Elecciones 2018;9;10;0;10;10;10;8;8;10;10
354u-xg36;Instituto Colombiano para la Evaluación de la Educación - ICFES;Educación;SABER3°5°9°_FactoresAsociados_Tic_Grado9_2014;9;10;0;10;10;10;7;7;10;10
356w-t9uu;Alcaldia de Tibasosa;Participación ciudadana;Juntas de Accion Comunal Tibasosa 2017;10;10;0;10;10;9;8;8;10;10
358m-qzrj;Alcaldía Municipal de Corrales en Boyacá;Inclusión Social y Reconciliación;Sitios de interes del municipio de Corrales;9;10;0;10;10;10;7;7;10;10
3597-8kvv;ALCALDÍA MUNICIPAL DE  PASTO;Función pública;Población subsidiada en SALUD  Municipio De Pasto a 19-02-2018;4;10;0;10;10;10;7;7;10;10
35d4-hkxn;Secretaria de transito y transporte municipio de La Estrella;Transporte;Estadistica comparendos Municipio de la Estrella 2017;10;10;0;10;10;9;7;7;10;10
35ef-ttjy;Alcaldia de San Calixto;Función pública;LISTADO DE CONCEJALES DEL MUNICIPIO DE SAN CALIXTO;10;10;0;10;10;9;8;8;10;10
35gt-f2xu;Superintendencia de la Economía Solidaria;Hacienda y Crédito Público;Estados Financieros de Entidades Solidarias a MAYO de 2012;10;10;0;10;10;10;7;7;10;10
35id-vvy4;Unidad Administrativa Especial para la Gestión del Riesgo de Desastres de Cundinamarca;Estadísticas Nacionales;Reporte Datos Abiertos Temporada de Lluvias Uaegrd;9;10;0;10;10;10;7;7;10;10
35k7-uu84;Secretaria TIC;Ciencia, Tecnología e Innovación;Puntos- Vive Digital;10;10;0;10;10;10;7;7;10;10
35tj-i2fr;Secretaria de Educación Departamental;Educación;Pruebas Saber 3-5-9 Matematicas9;10;10;10;10;10;10;8;8;10;10
35xg-pujs;Alcaldía Chiscas - Contratista: Ingeniera Ana Islena Ruiz.;Ambiente y Desarrollo Sostenible;Acueductos Municipio De Chiscas;10;10;0;10;10;10;7;7;10;10
35zt-ua7i;Senado de la República;Función pública;Proyectos de ley legislatura 2019-2020;8;10;0;10;10;10;8;8;0;0
3638-xuza;Secretaría Distrital del Hábitat;Vivienda, Ciudad y Territorio;Proyectos de vivienda con desembolso de subsidios;9;10;10;10;10;10;8;8;10;10
363p-kk4a;Ministerio del Interior;;Quejas Unidad de Recepción Inmediata para la Transparencia Electoral URIEL  por departamento - Elecciones Presidente 2018;10;10;0;10;10;9;7;7;10;10
3644-y63y;;Comercio, Industria y Turismo;Registro Único Nacional de Entidades Operadoras de Libranza;10;10;0;10;10;9;7;7;10;10
364y-iunv;Instituto Colombiano de Bienestar Familiar;Inclusión Social y Reconciliación;Caracterización Peticionarios ICBF segundo Semestre 2016;9;10;0;10;10;10;9;9;10;10
368r-jya2;Empresas Públicas de Cundinamarca;Ambiente y Desarrollo Sostenible;Empleados contratistas Empresas Publicas de Cundinamarca;9;10;0;10;10;10;7;7;10;10
36ep-25aj;Alcaldía Municipal de Barbosa en Antioquia;Salud y Protección Social;Programa Actividad Adulto Mayor;10;10;0;10;10;10;7;7;10;10
36iq-msvy;Grupo Información de Criminalidad (GICRI) - DIJIN. Sujeto a variación;Seguridad y Defensa;Delito Extorsión Municipio de Villa del Rosario 2017;10;10;0;10;10;10;8;8;10;10
36n3-fsjh;SUPERSALUD;Salud y Protección Social;Base De Datos PQRD 2015;9;10;0;10;10;10;7;7;10;10
372j-34h2;Gobernación de Atlántico;Ordenamiento Territorial;Demografía del Departamento del Atlántico;10;10;0;10;10;10;7;7;10;10
375n-xh6u;Alcaldía Municipal de Tuluá en Valle Del Cauca;Inclusión Social y Reconciliación;Distribución territorial de la población en Tuluá;10;10;0;10;10;10;7;7;10;10
376c-zfii;Alcaldía El Carmen, Norte de Santander.;Función pública;Comités o Consejos Municipales, municipio El Carmen, Norte de Santander 2018;9;10;0;10;10;10;8;8;10;10
378q-i2zt;Empresa Pública de Alcantarillado de Santander Empas S.A;;Tarifas de servicio residencial de alcantarillado EMPAS S.A;10;10;0;10;10;9;7;7;10;10
379c-e6va;Coordinación Administrativa;Justicia y Derecho;Comisiones de magistrados de la Corte Constitucional para el año 2018 y 2019;10;10;10;10;10;10;8;8;10;10
379m-ne2s;Secretaría de Planeación;Hacienda y Crédito Público;Base de Datos Trámites Alcaldía Municipal de San Roque;10;10;10;10;10;10;8;8;0;0
37az-vxmt;Ministerio de Minas y Energía;Transporte;Impuesto de Transporte de Crudo y Gas (Automatizado) – MinEnergía;10;10;0;10;10;10;7;7;10;10
37dj-rb6z;Secretaria de Desarrollo Económico;Salud y Protección Social;Centro Hospitalario Y Asistencial- Municipio de los Patios;10;10;0;10;10;9;9;9;10;10
37dk-6bba;MINISTERIO DE DEFENSA;Estadísticas Nacionales;Histórico de extorsión 1999;10;10;0;10;10;10;8;8;10;10
37hn-f24c;Alcaldia Municipal de Vista Hermosa - Meta;Economía y Finanzas;FUT Cierre Fiscal 2017 - Vista Hermosa Meta;10;10;0;10;10;10;9;9;10;10
37ii-v4q2;Fiscalía General de la Nación;Justicia y Derecho;Conteo de Indiciados;9;10;10;10;10;10;7;7;10;10
37ms-rfsw;secretaria de planeacion;Ciencia, Tecnología e Innovación;PLAN DE SEGURIDAD Y PRIVACIDAD DE LA INFORMACION;9;10;0;10;10;9;7;7;10;10
37sh-c9tb;Agencia de Desarrollo Rural;Agricultura y Desarrollo Rural;Cadena Productiva Pera - Asistencia Técnica;10;10;0;10;10;10;7;7;10;10
37vn-ngtz;Alcaldía Municipal de Copacabana;Función pública;Contratación  Enero - Marzo 2017;10;10;0;10;10;10;9;9;10;10
382q-av8a;ALCALDÍA MUNICIPAL DE PLANADAS;Salud y Protección Social;Datos Abiertos Salud;0;10;0;10;10;10;7;7;10;10
3837-kqn2;ALCALDIA MUNICIPAL DE MARINILLA;Salud y Protección Social;Informe  De Vacunas  2017;10;10;0;10;10;10;7;7;10;10
387y-3hka;Secretaria de Desarrollo Agroeconomico;Agricultura y Desarrollo Rural;CULTIVOS FUENTEDEORO 2013;10;10;0;10;10;9;9;9;10;10
3888-kpxh;Reporte a través de la Plataforma CHIP;Presupuestos Gubernamentales;FUT Gastos de Inversión Cuarto Trimestre de 2018;10;10;0;10;10;10;9;9;10;10
38ch-ivqh;Institución Universitaria Colegio Mayor de Antioquia;Educación;Matriculados 2018-1;10;10;0;10;10;10;8;8;10;10
38gg-w28h;;Función pública;Indice de Información Clasificada y Reservada;9;10;10;10;10;9;10;10;10;10
38gk-bbcs;Comisión de Regulación de Comunicaciones;Ambiente y Desarrollo Sostenible;Resoluciones2016;10;10;0;10;10;10;8;8;10;10
38iw-gbv3;Secretaria de Desarrollo Económico;Deporte y Recreación;Escenario para la recreacion y el deporte- Municipio de Los Patios;9;10;0;10;10;9;9;9;10;10
38j8-jpb5;;;Personas vinculadas con la entidad;10;10;0;10;10;7;10;10;0;0
38rt-f9yd;Jorge Armando Figueredo Malagon;Salud y Protección Social;PRINCIPALES CAUSAS DE MORBILIDAD GENERAL ATENDIDA EN CONSULTA EXTERNA EN LA ESE HOSPITAL SAN RAFAEL TUNJA AÑO 2016;10;10;0;10;10;10;8;8;10;10
38sk-cunf;Alcaldía Municipal de Inzá en Cauca;Economía y Finanzas;Ejecución Presupuestal de Gastos Corte 30 de Junio de 2016;9;10;0;10;10;10;7;7;10;10
38t7-s4rx;Jáber Vásquez Agudelo;Transporte;DISTRIBUCIÓN DEL PARQUE AUTOMOTOR INSCRITO 2DO SEMESTRE 2017;6;10;10;10;10;10;8;8;10;10
38ta-xfia;Lotería Santander;Salud y Protección Social;Transferencias realizadas sector salud Lotería Santander;10;10;0;10;10;10;7;7;10;10
38ty-x3tg;Policía Nacional;Seguridad y Defensa;Hurto de motocicletas 2019;10;10;10;10;10;10;7;7;10;10
3944-rddb;Alcaldía Municipal de Palmar de Varela Atlántico;Comercio, Industria y Turismo;PANADERIAS PALMAR DE VARELA;10;10;0;10;10;10;7;7;10;10
396k-22ez;Ministerio de Transporte;Transporte;MANIFIESTO ELECTRÓNICO DE CARGA – RNDC;9;10;0;10;10;10;10;10;10;10
3977-8ekj;Secretaria departamental de salud;Salud y Protección Social;Inspección de Establecimientos en el Quindio;9;10;10;10;10;10;7;7;10;10
398e-wi7t;Concejo Municipal de Monterrey;;Inscripción De Apertura De Establecimientos Públicos Monterrey Casanare Año 2017;8;10;0;10;10;9;7;7;10;10
399d-euk9;Superintendencia de la Economía Solidaria;Hacienda y Crédito Público;Estados Financieros de Entidades Solidarias a ABRIL de 2015;10;10;0;10;10;10;7;7;10;10
39bp-5k5s;Instituto Colombiano para la Evaluación de la Educación - ICFES;Educación;SABER3°5°9°_Matematicas_Grado5_2015_Sede;10;10;0;10;10;10;7;7;10;10
39d7-nmst;Alcaldía Municipal de Oporapa - Inspección de Policía;Justicia y Derecho;Control de Comparendos Código Nacional de Policía 2017 - 2018;9;10;10;10;10;10;8;8;10;10
39kq-acsm;Alcaldía Municipal de Sutamarchán;Gastos Gubernamentales;RECUDO ACUEDUCTO, ALCANTARILLADO Y ASEO DE 2013 A 2016;6;10;0;10;10;10;10;10;10;10
39mf-9hc5;Instituto Colombiano para la Evaluación de la Educación - ICFES;Educación;SABER3°5°9°_Lenguaje_Grado5_2015_Establecimiento_Completo;10;10;0;10;10;10;7;7;10;10
39pj-dba6;AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN;Estadísticas Nacionales;ESTADÍSTICAS DE LAS PERSONAS DESMOVILIZADAS QUE HAN INGRESADO AL PROCESO DE REINTEGRACIÓN;10;10;10;10;10;10;8;8;10;10
39pt-wdrd;Alcaldía Municipal de Sopó;Educación;Programa de Alimentación Escolar Municipio de Sopó;9;10;0;10;10;10;8;8;10;10
39py-ywnq;Alcaldia de Neiva;Transporte;Registro Automotor Neiva Huila;9;10;10;10;10;10;7;7;10;10
39q9-d6v4;Instituto Colombiano para la Evaluación de la Educación - ICFES;Educación;SABER3°5°9°_Lenguaje_Grado5_2015_Sede;10;10;0;10;10;10;7;7;10;10
39rb-z7n5;Alcaldía Municipal de Gramalote en Norte de Santander;Trabajo;OCUPACIÓN  DE LOS JEFES DE HOGAR ANTES Y DESPUÉS DEL DESASTRE;10;10;0;10;10;9;9;9;10;10
39sf-amtm;Ministerio de Agricultura y Desarrollo Rural;Agricultura y Desarrollo Rural;Indice de Información Clasificada y Reservada - MinAgricultura;9;10;10;10;10;10;8;8;10;10
39wz-8h96;Alcaldia Municipal de Polonuevo;Cultura;Simbolos de Polonuevo;8;10;10;10;10;10;8;8;10;10
39zc-rquy;;Educación;Población atendida - Afectada por la violencia;10;10;0;10;10;9;10;10;10;10
3a66-sjp6;Instituto Colombiano para la Evaluación de la Educación - ICFES;Educación;SABER3°5°9°_FactoresAsociados_Docente_2012;9;10;0;10;10;10;7;7;10;10
3a8k-s7sh;;Organismos de Control;Atenciones 2017;9;10;0;10;10;9;7;7;10;10
3a9i-4vyb;;Vivienda, Ciudad y Territorio;Índice de Información Clasificada Y Reservada;6;10;0;10;10;9;9;9;10;10
3app-2y7m;Municipio de Ibague;Salud y Protección Social;VISITAS DE INSPECCIÓN SANITARIA A ESTABLECIMIENTOS EXPENDEDORES DE CARNE Ibague;10;10;0;10;10;9;7;7;10;10
3ard-j3f7;Corporación Autónoma Regional de Boyacá;Ambiente y Desarrollo Sostenible;TASA POR USO DE AGUA AÑO 2016;9;10;0;10;10;10;9;9;10;10
3arv-t7ns;Alcaldía Municipal de Cucutilla;Participación ciudadana;JUNTAS DE ACCIÓN COMUNAL DE CUCUTILLA PERIODO 2016 -2020;9;10;0;10;10;10;8;8;10;10
3b34-rbuk;Instituto Colombiano para la Evaluación de la Educación - ICFES;Educación;SABER3°5°9°_Lenguaje_Grado9_2016_Sede;10;10;0;10;10;10;7;7;10;10
3b4h-rdb3;Alcaldía Municipal de Tunja en Boyacá;Educación;Listado de Instituciones Educativas Privadas-Tunja;9;10;0;10;10;10;7;7;10;10
3b72-2uxz;Organizacion;Agricultura y Desarrollo Rural;VEREDAS QUE COMPONEN AL MUNICIPIO DE CUITIVA;10;10;0;10;10;10;7;7;10;10
3b8r-jtmq;Dirección de Gestión y Desempeño Institucional;Función pública;Resultados de Gestión de MIPG - FURAG II;10;10;10;10;10;10;9;9;10;10
3bd4-2z87;Banco de la Republica;Función pública;Registro de Activos de Información – Banco de la República;9;10;10;10;10;10;7;7;10;10
3bg6-22uf;Instituto de Turismo;Comercio, Industria y Turismo;CALENDARIO DE EVENTOS META;8;10;10;10;10;10;7;7;10;10
3bm5-pfnn;Alcaldía de Sabaneta;Inclusión Social y Reconciliación;Población diferencial de Sabaneta;10;10;10;10;10;10;7;7;0;0
3bmi-25xv;Policía Nacional;Seguridad y Defensa;Delito Abigeato;9;10;0;10;10;10;7;7;10;10
3brr-mr5n;;Transporte;TCP-Colectivo de empresas  Rutas Oriental de Transportes;9;10;0;10;10;9;10;10;10;10
3bv2-suhk;Instituto Nacional de Medicina Legal y Ciencias Forenses;Justicia y Derecho;Lesiones fatales de causa externa, casos y tasas 2018;7;10;0;10;10;10;7;7;10;10
3bvi-vpkx;Alcaldía de Sabaneta;Economía y Finanzas;Indicadores de Economía y Productividad de Sabaneta;9;10;10;10;10;10;9;9;10;10
3by4-4a2s;Instituto Colombiano para la Evaluación de la Educación - ICFES;Educación;SABER3°5°9°_Lenguaje_Grado5_2009_Depto;10;10;0;10;10;10;7;7;10;10
3bys-4knx;Alcaldía de Medellín;Educación;Programa Buen Comienzo año 2016 (por modalidad) Municipio de Medellín;10;10;0;10;10;10;10;10;10;10
3c94-8b47;Alcaldía Municipal de Tubará;;Planta De Funcionarios De La Alcaldía De Tubará;10;10;0;10;10;9;9;9;10;10
3ccw-az5p;INSTITUTO MUNICIPAL DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DE COPACABANA;Vivienda, Ciudad y Territorio;VIVIENDA NUEVA RURAL;10;10;0;10;10;10;8;8;10;10
3cg7-sejj;Gobernación del Caquetá;Resultados Electorales;DIPUTADOS DEL CAQUETÁ;10;10;0;10;10;10;7;7;10;10
3ci6-t9iw;Gobernacion del Quindio;Ordenamiento Territorial;Alcaldes Departamento del Quindio periodo 2016 al 2019;10;10;0;10;10;10;7;7;10;10
3cj2-u9mg;Universidad del Quindio;Educación;Categoría docentes catedráticos 2019-1;10;10;10;10;10;10;7;7;10;10
3ckf-c5rb;Todas las dependencias de la Alcaldía Municipal de Pueblo Rico, Risaralda;Ciencia, Tecnología e Innovación;ACTIVOS DE INFORMACIÓN;10;10;10;10;10;10;9;9;10;10
3cxq-7wc7;Alcaldía Municipal de Copacabana en Antioquia;Salud y Protección Social;POBLACIÓN ACTIVA EN LOS PROGRAMAS CLUB DE VIDA ADULTO MAYO;10;10;0;10;10;10;7;7;10;10
3czk-gfmt;Superintendencia del Subsidio Familiar;Organismos de Control;Población Sistema Subsidio Familiar Septiembre 2019;9;10;10;10;10;10;8;8;10;10
3d2z-wkgw;secretaria de ambiente agricultura y pesca;Agricultura y Desarrollo Rural;Superficie Cosechada en Hectáreas  con Cultivos Transitorios  en el Departamento del Valle del Cauca del Año 2000 al 2018;9;10;10;10;10;10;8;8;10;10
3d5k-3hyd;Superintendencia de la Economía Solidaria;Economía y Finanzas;Estados Financieros de Entidades Solidarias a MAYO de 2015;10;10;0;10;10;10;7;7;10;10
3da9-sdit;Alcaldía Calamar, Guaviare;Función pública;DIRECTORIO DE ENTIDADES O INSTITUCIONES PÚBLICAS DE CALAMAR GUAVIARE;9;10;0;10;10;10;9;9;0;0
3dad-vshp;Alcaldía de Yopal;Comercio, Industria y Turismo;Cines en el municipio de Yopal;10;10;10;10;10;10;8;8;10;10
3dag-3s9a;Unidad Administrativa Especial de Gestión de Restitución de Tierras Despojadas;Agricultura y Desarrollo Rural;Estadísticas Restitución Discriminadas  Dispacidad;10;10;10;10;10;10;9;9;10;10
3dfi-mkpf;Alcaldía Municipal de Pasto;Salud y Protección Social;Distribución de la población afiliada al régimen contributivo  activos al 31-12-2018;9;10;0;10;10;10;7;7;10;10
3dia-w5bt;GOBERNACION DEL VALLE DEL CAUCA;Educación;PUNTOS VIVE DIGITAL DEPARTAMENTO VALLE DEL CAUCA;9;10;0;10;10;10;9;9;10;10
3diz-fp96;Subdirección de Finanzas Públicas;Hacienda y Crédito Público;Ejecución Presupuestal De Ingresos 2017;0;10;0;10;10;10;7;7;10;10
3dkc-yany;Secretaría Del Interior;Participación ciudadana;JUNTAS DE ACCION COMUNAL MUNICIPIO DE USIACURI (GOBERNACIÓN DEL ATLANTICO);10;10;0;10;10;10;7;7;10;10
3dkv-vsc6;ALCALDÍA DE SINCELEJO;Vivienda, Ciudad y Territorio;PREDIOS SINCELEJO 2017;10;10;0;10;10;10;7;7;10;10
3dm6-vjku;Ministerio de Agricultura y Desarrollo Rural;Agricultura y Desarrollo Rural;Cadena Productiva Cebada - Créditos;10;10;0;10;10;10;9;9;10;10
3dne-fh3e;Secretaría de Hacienda de Tocancipá;Comercio, Industria y Turismo;HOTELES UBICADOS EN TOCANCIPÁ;10;10;0;10;10;9;8;8;10;10
3dr7-j4ud;Instituto Nacional de Medicina Legal y Ciencias Forenses;Estadísticas Nacionales;Violencia interpersonal, según diagnóstico topográfico de la lesión y sexo de la víctima. Colombia, 2016;8;10;0;10;10;10;9;9;10;10
3dv4-4tws;Gobernación de Bolívar - Secretaria de Salud;Salud y Protección Social;Salud - Tasa de fecundidad en mujeres de 10 a 14 años en el Departamento de Bolívar  de 2010 a 2016.;9;10;0;10;10;10;8;8;10;10
3dx4-xgh5;Fondo Adaptación;Inclusión Social y Reconciliación;Postulaciones-2;9;10;0;10;10;10;7;7;10;10
3dxa-d9vv;secretaria de las tecnologías la Información y las comunicaciones;Ciencia, Tecnología e Innovación;INSTITUTOS DESCENTRALIZADOS VALLE DEL CAUCA GEOREFERENCIADOS;10;10;10;10;10;10;7;7;0;0
3dy9-axgg;Instituto Colombiano para la Evaluación de la Educación - ICFES;Educación;SABER3°5°9°_ACC_Grado9_2013_Municipio_Escalas;9;10;0;10;10;10;7;7;10;10
3dyf-nupr;Agencia Nacional Inmobiliaria Virgilio Barco Vargas;Participación ciudadana;Registro Activos de Información Agencia Virgilio Barco Vargas;9;10;0;10;10;10;9;9;10;10
3dyt-pesp;;;Datos Personas Accidentalidad Cartago 2017;10;10;0;10;10;6;8;8;10;10
3e4d-awy5;Alcaldía Municipal de Galapa;Salud y Protección Social;Instituciones De Salud Privadas Del Municipio De Galapa;8;10;0;10;10;10;8;8;10;10
3e7x-z3se;Alcaldía Municipal de Galapa;Función pública;Relación Concejales Municipio De Galapa;10;10;0;10;10;10;7;7;10;10
3e8x-hgd4;Secretaria de Salud Alcaldía los Patios;Salud y Protección Social;Causas de consultas Externa  por el Hospital Local los Patios enero 2019;7;10;0;10;10;10;7;7;10;10
3eay-j3yx;Departamento Administrativo de Planeación Municipal;Ordenamiento Territorial;Conceptos de Uso de Suelo POT 2000 Cali Año 2006;10;10;0;10;10;10;8;8;10;10
3eb5-f5kg;Alcaldia Municipal de Miraflores;Participación ciudadana;Listado De Concejales Del Municipio De Miraflores;10;10;0;10;10;10;10;10;10;10
3ed7-m82c;Función Pública;Función pública;Registro de Activos de Información Función Pública;10;10;10;10;10;10;9;9;10;10
3egf-yidv;Unidad de Servicios Publicos del Municipio de Quípama;Ambiente y Desarrollo Sostenible;Acueductos Municipio de Quípama;10;10;0;10;10;10;8;8;10;10
3em3-iem6;Superintendencia de la Economía Solidaria;Hacienda y Crédito Público;Estados Financieros de Entidades Solidarias a DICIEMBRE de 2012;10;10;0;10;10;10;7;7;10;10
3er5-knhz;Secretaría de Tránsito y Transporte Municipio de La Estrella;Transporte;Estadísticas comparendos municipio de La Estrella primer semestre 2018;10;10;0;10;10;10;8;8;10;10
3et4-t2c5;Unidad de Planificación Rural Agropecuaria - UPRA;Agricultura y Desarrollo Rural;Evaluación de tierras con fines agrícolas para el cultivo de mango, en el departamento de Cesar.;10;10;0;10;10;10;9;9;10;10
3euy-v898;Alcaldía Municipal de Pasto;Educación;Proyectos educativos mejoramiento adecuación de infraestructura y dotación de mobiliario vigencia 2016-2018 Municipio de Pasto;10;10;0;10;10;10;8;8;10;10
3ex8-awhp;Secretaria de Salud Alcaldía los Patios;Salud y Protección Social;Mayores Causas de consulta por Urgencias HLP enero 2019 Los Patios;9;10;0;10;10;10;10;10;10;10
3ezv-d4qz;Alcaldía Municipal  de Chia;Cultura;INFORMACIÓN PROGRAMAS DE EXT COBERTURA RURAL CASA DE CULTURA ALCALDÍA DE CHIA 2019;9;10;10;10;10;10;10;10;10;10
3ezx-mius;ALCALDIA MUNICIPAL DE TOGÜÍ;Función pública;LISTA DE CONCEJALES TOGUI BOYACA;10;10;0;10;10;10;7;7;10;10
3f4a-u2mp;Alcaldía Municipal de Guadalajara de Buga;Transporte;Empresas de servicio público de taxis del municipio de Guadalajara de Buga / Companies of public service of taxis of the municipality of Guadalajara de Buga;10;10;0;10;10;10;10;10;0;0
3f5n-zr8e;Alcaldía Municipal de Barbosa en Antioquia;Salud y Protección Social;Programa de ejercicio para Adulto mayor y niños;9;10;0;10;10;10;7;7;10;10
3faq-g9ig;Superintendencia de Industria y Comercio;Comercio, Industria y Turismo;Demandas de Protección al Consumidor admitidas y terminadas por la Delegatura para Asuntos Jurisdiccionales de la Superintendencia de Industria y Comercio;10;10;10;10;10;10;10;10;10;10
3fbf-wags;Superintendencia Financiera de Colombia;Hacienda y Crédito Público;Notificaciones por aviso y personales de la Superfinanciera;10;10;10;10;10;10;9;9;10;10
3fha-eti9;;Educación;Población atendida - Grupos etnicos;10;10;0;10;10;9;10;10;10;10
3fnf-a9p3;Gobernación de Risaralda;Salud y Protección Social;Capacidad Hospitalaria de Risaralda;8;10;10;10;10;10;7;7;10;10
3frr-rwa5;Secretaría de Educación  del Departamento de Sucre;Ciencia, Tecnología e Innovación;Puntos Vive Digital Oficiales de Sucre;10;10;0;10;10;10;8;8;10;10
3ftz-ssp2;;Hacienda y Crédito Público;Registro Activos Información;10;10;10;10;10;9;9;9;10;10
3fxz-re72;Alcaldía Municipal de Baranoa;Cultura;Novenas Patronales Del Municipio De Baranoa 2017;10;10;0;10;10;10;8;8;0;0
3fyf-m36r;Gobernación de Santander;Educación;MATRICULA DEPARTAMENTO DE SANTANDER MODELO A CRECER A DICIEMBRE 2018;9;10;0;10;10;10;7;7;10;10
3g38-uvi9;Secretaria de Desarrollo Agroeconomico;Agricultura y Desarrollo Rural;CULTIVOS PUERTO LOPEZ  2013;10;10;0;10;10;9;9;9;10;10
3g6y-6rhd;Progamas sociales;Salud y Protección Social;Programa Colombia Mayor Briceño Boyacá 2017;8;10;0;10;10;10;7;7;10;10
3g9b-sg58;;Deporte y Recreación;Consolidado Hotelero;9;10;0;10;10;9;8;8;10;10
3gcs-qxzs;Gobernación del Atlántico;Ciencia, Tecnología e Innovación;Ubicacion de Zonas WiFi en el Departamento del Atlántico;9;10;0;10;10;10;7;7;10;10
3gfz-tpzt;Instituto Nacional de Metrología;Comercio, Industria y Turismo;Set Datos Condiciones ambientales Equipos Sin marcas del Instituto Nacional de Metrología de Colombia;9;10;0;10;10;10;9;9;10;10
3ghv-kki6;Alcaldía Municipal de Sopó - Secretaría de Desarrollo Económico;Agricultura y Desarrollo Rural;Programa Aves de Postura 2017 Municipio de Sopó;9;10;0;10;10;10;7;7;10;10
3gjj-rq64;Alcaldía Municipal de Copacabana;Educación;Tiquetes Entregados Primer Semestre 2017;10;10;0;10;10;10;7;7;10;10
3gks-tgpu;secretaria de ambiente agricultura y pesca;Ambiente y Desarrollo Sostenible;HOMOLOGACION BIOMA VERSUS ECOSISTEMAS EN EL VALLE DEL CAUCA AÑO 2015;10;10;0;10;10;10;8;8;10;10
3gm7-ubmj;Gobernación de Risaralda;Educación;Tasa Repitencia Educacion;10;10;10;10;10;10;10;10;10;10
3gma-d64q;CENS;Minas y Energía;Tarifas de energía de CENS;10;10;0;10;10;10;7;7;10;10
3gnn-8wze;Gobernación del Valle del Cauca;Participación ciudadana;Información Clasificada y Reservada Gobernación del Valle;9;10;10;10;10;10;10;10;10;10
3gp8-7f5g;Alcaldia de Yarumal;Comercio, Industria y Turismo;Hoteles- Residencias Municipio De Yarumal;9;10;0;10;10;10;9;9;10;10
3grk-w373;Ministerio de Tecnologías de la Información y las Comunicaciones;Ciencia, Tecnología e Innovación;Internet Móvil suscriptores por proveedor;10;10;10;10;10;10;7;7;10;10
3gvc-6jpc;MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL;Salud y Protección Social;Número de afiliados por departamento, municipio, régimen y sexo para el mes de diciembre de los años 2012 a 2016;10;10;0;10;10;10;7;7;10;10
3h38-3kdr;Instituto Colombiano para la Evaluación de la Educación - ICFES;Educación;SABER3°5°9°_ACC_Grado9_2015_EntidadTerritorial_Escalas;10;10;0;10;10;10;7;7;10;10
3h4x-gwrw;Ministerio de Tecnologías de la Información y las Comunicaciones;Ciencia, Tecnología e Innovación;Registro de Activos de Información MinTIC Cuarto Trimestre 2016;9;10;0;10;10;10;9;9;10;10
3h8i-nwpq;Alcaldía Municipal de Rioblanco;Inclusión Social y Reconciliación;Formulario Unico Territorial de Victimas Rioblanco Tolima;10;10;0;10;10;10;9;9;10;10
3h9j-75yd;Superintendencia de Servicios Públicos;Minas y Energía;B6_Tarifas;5;10;0;10;10;9;7;7;10;10
3hcf-ps95;Gobernación de Caldas;Estadísticas Nacionales;Activos de información de la gobernación de Caldas;10;10;0;10;10;10;7;7;10;10
3he5-fw83;Alcaldía Municipal de Chía;Salud y Protección Social;Esterilización Canina Y Felina del Municipio de Chia 2018;10;10;0;10;10;10;9;9;10;10
3hee-iycq;Personería Municipal de Ricaurte, Cundinamarca;Inclusión Social y Reconciliación;Sitios Turísticos;10;10;0;10;10;10;7;7;10;10
3hh8-ivjh;;Transporte;CODIFICACIÓN DE CARROCERÍAS POR CLASE DE VEHÍCULO;10;10;0;10;10;9;9;9;10;10
3hi8-8pfn;Policía Nacional;Seguridad y Defensa;Delito Derecho de Autor;9;10;0;10;10;10;8;8;10;10
3hia-ipvb;;Salud y Protección Social;10 CAUSAS DE MORBILIDAD EN HOSPITALIZACION-URGENCIAS Y CONSULTA EXTERNA EN LA E.S.E HOSPITAL EL SALVADOR DE UBATE 1ER SEMESTRE 2018;10;10;10;10;10;9;8;8;10;10
3hk9-qqy7;;Vivienda, Ciudad y Territorio;TARIFAS;-28;10;0;10;10;9;8;8;10;10
3hrw-2i99;Alcaldía Municipal de Chía;Cultura;Información estadística  red bibliotecas Hoqabiga Alcaldía Municipal de Chia   SEP - OCT- NOV -DIC   2017;10;10;0;10;10;10;9;9;10;10
3ht9-gybn;Super Intendencia de la Economía Solidaria;Hacienda y Crédito Público;Indice de información pública reservada y clasificada;-5;10;0;10;10;10;9;9;10;10
3hta-necn;alcaldia de natagaima tolima;Ordenamiento Territorial;Barrios de Natagaima Tolima;10;10;0;10;10;10;8;8;10;10
3i4u-gepk;Alcaldía Municipal de Tunja en Boyacá;Educación;Listado de Librerías -Tunja;10;10;0;10;10;10;7;7;10;10
3i58-naix;Alcaldía Municipal de Yopal;Comercio, Industria y Turismo;Operadores y prestadores Servicio Turismo;9;10;0;10;10;10;8;8;10;10
